batch_id,run_id,participant_set,project_set,weight_profile,method,is_main_method,feasible,objective_score,mean_team_score,min_team_score,max_team_score,fairness_deviation,assigned_count,required_slots,sample_count,feasible_count,objective_score_std,objective_score_min,objective_score_max,mean_team_score_std,mean_team_score_min,mean_team_score_max,min_team_score_std,min_team_score_min,min_team_score_max,max_team_score_std,max_team_score_min,max_team_score_max,fairness_deviation_std,fairness_deviation_min,fairness_deviation_max,participant_count,project_count,total_runtime_seconds
ex-all-all-def,participants_120-projects_e-weights_default,120,e,default,machado_k_rounds,False,True,4.819414153427616,0.6144087386130014,0.4269812668912591,0.8104042887968403,0.38342302190558125,34,34,1,1,,,,,,,,,,,,,,,,120,8,97.0657640190002
ex-all-all-def,participants_120-projects_e-weights_default,120,e,default,thesis_no_li,False,True,6.015487223841704,0.7597547525967822,0.6270086201269592,0.8772118078571753,0.2502031877302161,34,34,1,1,,,,,,,,,,,,,,,,120,8,97.0657640190002
ex-all-all-def,participants_120-projects_e-weights_default,120,e,default,machado_k_rounds_li,False,True,6.362954303273997,0.8016769271347503,0.6990977443609023,0.900942199576923,0.20184445521602068,34,34,1,1,,,,,,,,,,,,,,,,120,8,97.0657640190002
ex-all-all-def,participants_240-projects_a-weights_default,240,a,default,thesis,True,True,3.576840939881124,0.9016575561323463,0.8226315789473685,0.9417887175404137,0.11915713859304522,16,16,1,1,,,,,,,,,,,,,,,,240,4,25.68476738100071
ex-all-all-def,participants_240-projects_a-weights_default,240,a,default,random,False,True,1.6874481463246607,0.4385915626172516,0.30731524840936664,0.574987664986749,0.26767241657738244,16,16,30,30,0.21549269327442566,1.275465249803128,2.0829146674656265,0.056099047371714984,0.3273861834342963,0.5477624866894921,0.061303770163730335,0.1859744498273431,0.42508252664412144,0.09074801360180033,0.4161201847463421,0.7605024956054205,0.1064137165771632,0.08313380348202032,0.4678426605644268,240,4,25.68476738100071
ex-all-all-def,participants_240-projects_a-weights_default,240,a,default,greedy_fit,False,True,2.856796519306361,0.7206895089128811,0.651010636017216,0.7548567013978695,0.10384606538065355,16,16,1,1,,,,,,,,,,,,,,,,240,4,25.68476738100071
ex-all-all-def,participants_240-projects_a-weights_default,240,a,default,machado_k_rounds,False,True,2.856796519306361,0.7206895089128811,0.651010636017216,0.7548567013978695,0.10384606538065355,16,16,1,1,,,,,,,,,,,,,,,,240,4,25.68476738100071
ex-all-all-def,participants_240-projects_a-weights_default,240,a,default,thesis_no_li,False,True,3.451965736937991,0.870712404085528,0.811806261400063,0.9353417790165461,0.12353551761648318,16,16,1,1,,,,,,,,,,,,,,,,240,4,25.68476738100071
ex-all-all-def,participants_240-projects_a-weights_default,240,a,default,machado_k_rounds_li,False,True,3.650658833035745,0.9159079377081326,0.8898970463532705,0.9417887175404137,0.05189167118714322,16,16,1,1,,,,,,,,,,,,,,,,240,4,25.68476738100071
ex-all-all-def,participants_240-projects_b-weights_default,240,b,default,thesis,True,True,3.5805882855196,0.899882020732448,0.8680094381352862,0.9437686277760547,0.07575918964076855,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.57106223699884
ex-all-all-def,participants_240-projects_b-weights_default,240,b,default,random,False,True,1.648832582117091,0.42875055384532174,0.303572341337132,0.5682508743939159,0.26467853305678385,16,16,30,30,0.22068199544592815,1.1790989137804229,1.983241250592591,0.055813957199059724,0.3078229915672742,0.5136490896348639,0.07459233711479292,0.18751219241044625,0.4686194348885387,0.0965858600503587,0.40204635501054864,0.7752845639165771,0.11792242007705654,0.050901791527552864,0.48165418112215674,240,4,24.57106223699884
ex-all-all-def,participants_240-projects_b-weights_default,240,b,default,greedy_fit,False,True,2.714405284565131,0.6804317855694688,0.6671684564275798,0.6964558872785561,0.029287430850976293,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.57106223699884
ex-all-all-def,participants_240-projects_b-weights_default,240,b,default,machado_k_rounds,False,True,2.714405284565131,0.6804317855694688,0.6671684564275798,0.6964558872785561,0.029287430850976293,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.57106223699884
ex-all-all-def,participants_240-projects_b-weights_default,240,b,default,thesis_no_li,False,True,3.5252838689669357,0.8869802978804963,0.8512134502923976,0.9417627405125956,0.09054929022019798,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.57106223699884
ex-all-all-def,participants_240-projects_b-weights_default,240,b,default,machado_k_rounds_li,False,True,3.58176900721019,0.9002755946293114,0.8680094381352862,0.9453429233635083,0.07733348522822214,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.57106223699884
ex-all-all-def,participants_240-projects_c-weights_default,240,c,default,thesis,True,True,4.131981061275599,0.837156354773041,0.7159585231264114,0.9311613734848312,0.2152028503584198,19,19,1,1,,,,,,,,,,,,,,,,240,5,37.554634772995996
ex-all-all-def,participants_240-projects_c-weights_default,240,c,default,random,False,True,1.8951024290503098,0.3945347980938234,0.24197203538881976,0.5522582810640494,0.3102862456752296,19,19,30,30,0.25637647181541495,1.4005597377544718,2.515171794277646,0.051102617330516284,0.2988222546865785,0.5201854171215482,0.06930020266983151,0.09032291910421436,0.3611010069773701,0.07434470167184883,0.42432729160702143,0.7278874269005847,0.08567054122178921,0.13099415204678366,0.4873869958979252,240,5,37.554634772995996
ex-all-all-def,participants_240-projects_c-weights_default,240,c,default,greedy_fit,False,True,3.2035284711902485,0.6590933741188242,0.46141862131965566,0.829172218935144,0.36775359761548837,19,19,1,1,,,,,,,,,,,,,,,,240,5,37.554634772995996
ex-all-all-def,participants_240-projects_c-weights_default,240,c,default,machado_k_rounds,False,True,2.9898534493903774,0.6161425440852263,0.4594175234623577,0.8228546076053753,0.3634370841430176,19,19,1,1,,,,,,,,,,,,,,,,240,5,37.554634772995996
ex-all-all-def,participants_240-projects_c-weights_default,240,c,default,thesis_no_li,False,True,3.9262057644921544,0.7941481858384379,0.7113751234606088,0.8895157822607509,0.17814065880014207,19,19,1,1,,,,,,,,,,,,,,,,240,5,37.554634772995996
ex-all-all-def,participants_240-projects_c-weights_default,240,c,default,machado_k_rounds_li,False,True,4.13784132568618,0.8380549635603689,0.7159585231264114,0.9256924915890676,0.20973396846265624,19,19,1,1,,,,,,,,,,,,,,,,240,5,37.554634772995996
ex-all-all-def,participants_240-projects_d-weights_default,240,d,default,thesis,True,True,4.994122650695657,0.8419299381188382,0.7129672455549649,0.9427951576244532,0.22982791206948827,24,24,1,1,,,,,,,,,,,,,,,,240,6,82.04311576400141
ex-all-all-def,participants_240-projects_d-weights_default,240,d,default,random,False,True,2.3338969561024965,0.40265319091132395,0.23599513702370636,0.5640838944854958,0.3280887574617894,24,24,30,30,0.3238567088741861,1.5791814067219474,2.9639702441272715,0.05452320217877073,0.27544396098592344,0.5082635020515995,0.07049791717525242,0.11185800598349124,0.39166721429192175,0.0786251195080223,0.40561837789194327,0.734110287021222,0.08326299991549974,0.1610349063805166,0.48506686828761303,240,6,82.04311576400141
ex-all-all-def,participants_240-projects_d-weights_default,240,d,default,greedy_fit,False,True,4.160675139720144,0.7013941252791566,0.5666099799017639,0.7573684277209469,0.19075844781918305,24,24,1,1,,,,,,,,,,,,,,,,240,6,82.04311576400141
ex-all-all-def,participants_240-projects_d-weights_default,240,d,default,machado_k_rounds,False,True,4.0990417330484705,0.6911218908338777,0.5666099799017639,0.7573684277209469,0.19075844781918305,24,24,1,1,,,,,,,,,,,,,,,,240,6,82.04311576400141
ex-all-all-def,participants_240-projects_d-weights_default,240,d,default,thesis_no_li,False,True,4.817864925798832,0.8136274899937017,0.6438240487735964,0.8994241054271049,0.2556000566535085,24,24,1,1,,,,,,,,,,,,,,,,240,6,82.04311576400141
ex-all-all-def,participants_240-projects_d-weights_default,240,d,default,machado_k_rounds_li,False,True,4.976282499310636,0.8393282034758938,0.6997385330519252,0.9384854192308328,0.2387468861789076,24,24,1,1,,,,,,,,,,,,,,,,240,6,82.04311576400141
ex-all-all-def,participants_240-projects_e-weights_default,240,e,default,thesis,True,True,6.531043677854518,0.8220483244190621,0.7224034834714524,0.9037751534633685,0.181371669991916,34,34,1,1,,,,,,,,,,,,,,,,240,8,208.36979321699982
ex-all-all-def,participants_240-projects_e-weights_default,240,e,default,random,False,True,3.2665676781636463,0.4203034017001218,0.24633951895801945,0.6297776607073323,0.3834381417493129,34,34,30,30,0.3969964953932985,2.487457604289638,4.057150644913992,0.049723113476825315,0.3245323712085032,0.5198261255015455,0.0595207502742121,0.10420383619283224,0.39646362123668744,0.050363766747634306,0.5038424592751614,0.7180108159574414,0.07566668863975619,0.20324663571298296,0.5390364978888929,240,8,208.36979321699982
ex-all-all-def,participants_240-projects_e-weights_default,240,e,default,greedy_fit,False,True,5.445004978445399,0.6906183171644141,0.4972433499315888,0.8170095854112426,0.31976623547965377,34,34,1,1,,,,,,,,,,,,,,,,240,8,208.36979321699982
ex-all-all-def,participants_240-projects_e-weights_default,240,e,default,machado_k_rounds,False,True,5.23058307769806,0.6591080263973108,0.5727210779038879,0.741845611825596,0.16912453392170812,34,34,1,1,,,,,,,,,,,,,,,,240,8,208.36979321699982
ex-all-all-def,participants_240-projects_e-weights_default,240,e,default,thesis_no_li,False,True,6.300999906752953,0.7936297397634219,0.7009941520467836,0.8931461974644711,0.1921520454176875,34,34,1,1,,,,,,,,,,,,,,,,240,8,208.36979321699982
ex-all-all-def,participants_240-projects_e-weights_default,240,e,default,machado_k_rounds_li,False,True,6.5233012828007215,0.820977158478752,0.725701010741574,0.9037649508587523,0.1780639401171783,34,34,1,1,,,,,,,,,,,,,,,,240,8,208.36979321699982
ex-all-all-def,participants_480-projects_a-weights_default,480,a,default,thesis,True,True,3.674977989878138,0.9219314268851883,0.896842105263158,0.9478329759136195,0.050990870650461484,16,16,1,1,,,,,,,,,,,,,,,,480,4,44.71635312899889
ex-all-all-def,participants_480-projects_a-weights_default,480,a,default,random,False,True,1.5106100052254166,0.39510647117487885,0.2591275677186142,0.5383910856150093,0.27926351789639503,16,16,30,30,0.21491505320217108,1.0597888125886576,1.9519139717022504,0.053973267264838344,0.27260709274710554,0.49523422544589224,0.07718839913429558,0.15054885486717332,0.42318658048112695,0.09943674312854038,0.31451366905885125,0.7606374913817366,0.13426067926724508,0.08594525543199627,0.6018049978306003,480,4,44.71635312899889
ex-all-all-def,participants_480-projects_a-weights_default,480,a,default,greedy_fit,False,True,2.9435308442312094,0.7415995589227843,0.7076298211370605,0.7990993869767713,0.09146956583971078,16,16,1,1,,,,,,,,,,,,,,,,480,4,44.71635312899889
