batch_id,run_id,participant_set,project_set,weight_profile,method,is_main_method,feasible,objective_score,mean_team_score,min_team_score,max_team_score,fairness_deviation,assigned_count,required_slots,sample_count,feasible_count,objective_score_std,objective_score_min,objective_score_max,mean_team_score_std,mean_team_score_min,mean_team_score_max,min_team_score_std,min_team_score_min,min_team_score_max,max_team_score_std,max_team_score_min,max_team_score_max,fairness_deviation_std,fairness_deviation_min,fairness_deviation_max,participant_count,project_count,total_runtime_seconds
ex-240-all-all,participants_240-projects_d-weights_role_heavy,240,d,role_heavy,thesis_no_li,False,True,4.882995399909776,0.8245754293122348,0.6574205400016666,0.9152492438562033,0.2578287038545367,24,24,1,1,,,,,,,,,,,,,,,,240,6,73.11185574299816
ex-240-all-all,participants_240-projects_d-weights_role_heavy,240,d,role_heavy,machado_k_rounds_li,False,True,5.028137131005673,0.8482126834162724,0.7047190149472005,0.9492748929150434,0.24455587796784295,24,24,1,1,,,,,,,,,,,,,,,,240,6,73.11185574299816
ex-240-all-all,participants_240-projects_d-weights_skill_heavy,240,d,skill_heavy,thesis,True,True,4.890461327909747,0.8236258428462534,0.6995359767240085,0.9047108933951039,0.20517491667109544,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.08627193400389
ex-240-all-all,participants_240-projects_d-weights_skill_heavy,240,d,skill_heavy,random,False,True,2.3021231620884293,0.3973631811647353,0.23067379137679475,0.5588974909767238,0.32822369959992903,24,24,30,30,0.32408299025737136,1.5516353540903685,2.929507524829026,0.05457707895566036,0.2707794873017129,0.5024703733966287,0.07079701358857561,0.10771326914138599,0.3890356353445533,0.07877789130266721,0.40051311473404855,0.7302944975475378,0.08370471213174054,0.1668243800647271,0.48449669284901653,240,6,69.08627193400389
ex-240-all-all,participants_240-projects_d-weights_skill_heavy,240,d,skill_heavy,greedy_fit,False,True,3.9845401186938325,0.6711778006956337,0.5613391336685337,0.731445875588414,0.1701067419198803,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.08627193400389
ex-240-all-all,participants_240-projects_d-weights_skill_heavy,240,d,skill_heavy,machado_k_rounds,False,True,4.010708108026143,0.6774011524057185,0.5484026963153366,0.7631979219480121,0.2147952256326755,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.08627193400389
ex-240-all-all,participants_240-projects_d-weights_skill_heavy,240,d,skill_heavy,thesis_no_li,False,True,4.7892296357961195,0.8083686618529891,0.6480605536135311,0.8919898949007891,0.24392934128725796,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.08627193400389
ex-240-all-all,participants_240-projects_d-weights_skill_heavy,240,d,skill_heavy,machado_k_rounds_li,False,True,4.900730083528519,0.8246228345127823,0.7130498222680886,0.9010775164607916,0.18802769419270304,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.08627193400389
ex-240-all-all,participants_240-projects_e-weights_balance_heavy,240,e,balance_heavy,thesis,True,True,6.580148915207155,0.8281316545267382,0.7315262904889962,0.911143574516,0.17961728402700383,34,34,1,1,,,,,,,,,,,,,,,,240,8,290.57611202200314
ex-240-all-all,participants_240-projects_e-weights_balance_heavy,240,e,balance_heavy,random,False,True,3.335714498339085,0.42885897553053115,0.25599127334398436,0.6366204969646423,0.380629223620658,34,34,30,30,0.39330958120634313,2.562554095517708,4.126135294036798,0.04926967923774707,0.33373522208569617,0.52839739743137,0.058967791632984705,0.11683541514020065,0.4060952001840558,0.0506248859748166,0.5122196522576176,0.7247871317469152,0.0751578415350449,0.1991413725550883,0.532865445257314,240,8,290.57611202200314
ex-240-all-all,participants_240-projects_e-weights_balance_heavy,240,e,balance_heavy,greedy_fit,False,True,5.446308777310517,0.6897995063480484,0.5698279352226719,0.858177029118151,0.288349093895479,34,34,1,1,,,,,,,,,,,,,,,,240,8,290.57611202200314
ex-240-all-all,participants_240-projects_e-weights_balance_heavy,240,e,balance_heavy,machado_k_rounds,False,True,5.204485933336931,0.6612676075902849,0.5130573195767598,0.855677029118151,0.3426197095413912,34,34,1,1,,,,,,,,,,,,,,,,240,8,290.57611202200314
ex-240-all-all,participants_240-projects_e-weights_balance_heavy,240,e,balance_heavy,thesis_no_li,False,True,6.397596392268012,0.8054658136106989,0.7120467836257309,0.89656725009605,0.18452046647031906,34,34,1,1,,,,,,,,,,,,,,,,240,8,290.57611202200314
ex-240-all-all,participants_240-projects_e-weights_balance_heavy,240,e,balance_heavy,machado_k_rounds_li,False,True,6.639368507476615,0.8355345959685301,0.7336096238223295,0.9132426649088348,0.17963304108650524,34,34,1,1,,,,,,,,,,,,,,,,240,8,290.57611202200314
ex-240-all-all,participants_240-projects_e-weights_default,240,e,default,thesis,True,True,6.531043677854518,0.8220483244190621,0.7224034834714524,0.9037751534633685,0.181371669991916,34,34,1,1,,,,,,,,,,,,,,,,240,8,228.02788898499966
ex-240-all-all,participants_240-projects_e-weights_default,240,e,default,random,False,True,3.2665676781636463,0.4203034017001218,0.24633951895801945,0.6297776607073323,0.3834381417493129,34,34,30,30,0.3969964953932985,2.487457604289638,4.057150644913992,0.049723113476825315,0.3245323712085032,0.5198261255015455,0.0595207502742121,0.10420383619283224,0.39646362123668744,0.050363766747634306,0.5038424592751614,0.7180108159574414,0.07566668863975619,0.20324663571298296,0.5390364978888929,240,8,228.02788898499966
ex-240-all-all,participants_240-projects_e-weights_default,240,e,default,greedy_fit,False,True,5.445004978445399,0.6906183171644141,0.4972433499315888,0.8170095854112426,0.31976623547965377,34,34,1,1,,,,,,,,,,,,,,,,240,8,228.02788898499966
ex-240-all-all,participants_240-projects_e-weights_default,240,e,default,machado_k_rounds,False,True,5.23058307769806,0.6591080263973108,0.5727210779038879,0.741845611825596,0.16912453392170812,34,34,1,1,,,,,,,,,,,,,,,,240,8,228.02788898499966
ex-240-all-all,participants_240-projects_e-weights_default,240,e,default,thesis_no_li,False,True,6.300999906752953,0.7936297397634219,0.7009941520467836,0.8931461974644711,0.1921520454176875,34,34,1,1,,,,,,,,,,,,,,,,240,8,228.02788898499966
ex-240-all-all,participants_240-projects_e-weights_default,240,e,default,machado_k_rounds_li,False,True,6.5233012828007215,0.820977158478752,0.725701010741574,0.9037649508587523,0.1780639401171783,34,34,1,1,,,,,,,,,,,,,,,,240,8,228.02788898499966
ex-240-all-all,participants_240-projects_e-weights_role_heavy,240,e,role_heavy,thesis,True,True,6.6359703003563695,0.8350442235037234,0.7367675185591717,0.9143014692528422,0.1775339506936705,34,34,1,1,,,,,,,,,,,,,,,,240,8,258.43388895799944
ex-240-all-all,participants_240-projects_e-weights_role_heavy,240,e,role_heavy,random,False,True,3.303506825385704,0.42499812026737327,0.2501662832848475,0.6360788302979756,0.38591254701312816,34,34,30,30,0.40129620129980037,2.528208700780866,4.102622136142061,0.05024910587476445,0.32972699840148567,0.5255964105892648,0.06068429588062628,0.10420383619283224,0.4013228371784915,0.05083333631083061,0.5099828101523544,0.7230457821669418,0.07705052052243945,0.20365057766591577,0.5385101820994194,240,8,258.43388895799944
ex-240-all-all,participants_240-projects_e-weights_role_heavy,240,e,role_heavy,greedy_fit,False,True,5.617960682199368,0.7099787972213659,0.5767676452302689,0.8242464275165057,0.24747878228623676,34,34,1,1,,,,,,,,,,,,,,,,240,8,258.43388895799944
ex-240-all-all,participants_240-projects_e-weights_role_heavy,240,e,role_heavy,machado_k_rounds,False,True,5.361523944744151,0.675516753199125,0.5819316042196774,0.7523719276150698,0.1704403233953924,34,34,1,1,,,,,,,,,,,,,,,,240,8,258.43388895799944
ex-240-all-all,participants_240-projects_e-weights_role_heavy,240,e,role_heavy,thesis_no_li,False,True,6.362806138624448,0.8012527226947271,0.7128362573099415,0.9016988290434185,0.18886257173347698,34,34,1,1,,,,,,,,,,,,,,,,240,8,258.43388895799944
ex-240-all-all,participants_240-projects_e-weights_role_heavy,240,e,role_heavy,machado_k_rounds_li,False,True,6.627713396551301,0.8339852699197967,0.7379451627883578,0.9146202140166471,0.1766750512282893,34,34,1,1,,,,,,,,,,,,,,,,240,8,258.43388895799944
ex-240-all-all,participants_240-projects_e-weights_skill_heavy,240,e,skill_heavy,thesis,True,True,6.466235035793406,0.814008921793002,0.7116140097872419,0.8949593639896842,0.18334535420244236,34,34,1,1,,,,,,,,,,,,,,,,240,8,235.95227426800193
ex-240-all-all,participants_240-projects_e-weights_skill_heavy,240,e,skill_heavy,random,False,True,3.22090471242788,0.4146203424895955,0.24015007114170497,0.6243821810972414,0.3842321099555364,34,34,30,30,0.39653382613945265,2.4336900604299885,4.0062701624578505,0.049660246449855124,0.317826230857626,0.5134319369050543,0.058786380596168544,0.09999330987704277,0.3874636212366874,0.050107137928116434,0.4965178978716526,0.7146555527995468,0.07544902526356399,0.20689575852000053,0.5421022873625773,240,8,235.95227426800193
ex-240-all-all,participants_240-projects_e-weights_skill_heavy,240,e,skill_heavy,greedy_fit,False,True,5.252780960244688,0.6639567899684748,0.5782266737145886,0.8137201117270321,0.2354934380124435,34,34,1,1,,,,,,,,,,,,,,,,240,8,235.95227426800193
ex-240-all-all,participants_240-projects_e-weights_skill_heavy,240,e,skill_heavy,machado_k_rounds,False,True,5.082355357419167,0.6400367503780818,0.5676158147459932,0.7193703971679439,0.15175458242195072,34,34,1,1,,,,,,,,,,,,,,,,240,8,235.95227426800193
ex-240-all-all,participants_240-projects_e-weights_skill_heavy,240,e,skill_heavy,thesis_no_li,False,True,6.191033636137917,0.780042261857595,0.6907309941520468,0.8879488290434184,0.19721783489137168,34,34,1,1,,,,,,,,,,,,,,,,240,8,235.95227426800193
ex-240-all-all,participants_240-projects_e-weights_skill_heavy,240,e,skill_heavy,machado_k_rounds_li,False,True,6.5021428502503325,0.8183293847462106,0.7161907768234455,0.8941596877008576,0.17796891087741218,34,34,1,1,,,,,,,,,,,,,,,,240,8,235.95227426800193
